id,group
i gusti gede subawa,Orang
christina sri murdiati,Orang
pt griyainsani cakrasadaya,Orang
"ir. rustiyan oen, mba",Orang
"jozef darmawan angkasa, mba, msc",Orang
MINA,Perusahaan
gunawan angkawibawa,Orang
ifiandiaz naszir,Orang
airvin w. hardani,Orang
edy suwarno,Orang
djoni suyanto,Orang
ricardo suhendra wirjawan,Orang
bulan lastiar siahaan,Orang
hapsoro,Orang
syahrial amir,Orang
MIRA,Perusahaan
arda billy,Orang
wirawan halim,Orang
inu dewanto koentjaraningrat,Orang
beni prananto,Orang
silviana,Orang
shandy tanamas dhira,Orang
"intikencana pranajati,pt",Orang
mitra murni expressindo,Orang
bnp paribas singapore - wealth management ,Orang
MITI,Perusahaan
diah pertiwi gandhi,Orang
andreas tjahjadi,Orang
ignatius edy suhardaya,Orang
leonard tanubrata,Orang
pradopo subekti,Orang
ir. maruli gultom,Orang
"drs. kumari ak, mm",Orang
drs. stefanus ginting,Orang
pt prime asia capital,Orang
MKNT,Perusahaan
assyati amadjida tamimi m,Orang
jefri junaedi,Orang
redi sopyadi,Orang
santoso widjojo,Orang
fathurrizal zuhry,Orang
muhammad rizal maulana,Orang
monjess investama pt,Orang
pt sun international capital,Orang
MKPI,Perusahaan
tan dwi ratih,Orang
ir. husin widjajakusuma ,Orang
"ir. jeffri sandra   tanudjaja, mm",Orang
tjandra gianto halim,Orang
alfred felicianus kaunang,Orang
kenneth suhadi purnama,Orang
herman widjaja,Orang
dra siti hartati murdaya,Orang
murdaya widyawimarta,Orang
metta margaretha murdaya,Orang
prajna murdaya,Orang
karuna murdaya,Orang
iwan putra brasali,Orang
h. agam nugraha subagdja,Orang
ir. hiskak secakusuma,Orang
kirana widjaja,Orang
profesor doktor djokosantoso moeljono,Orang
yandi,Orang
ariesman auly,Orang
mia puspawati,Orang
thomas johannes angfendy,Orang
lanny bambang,Orang
sutedja,Orang
whisnu whardana tambunan,Orang
pt apratima sejahtera,Orang
pt buditama nirwana,Orang
pt karuna paramita propertindo,Orang
pt penta cosmopolitan,Orang
MLBI,Perusahaan
richard winner kurniadi,Orang
sandra asher pattenden,Orang
joerg gruetzmacher,Orang
ika noviera,Orang
rene sanchez valle,Orang
kenneth choo tay sian,Orang
maurits daniel rudolf lalisang,Orang
jan paul boon,Orang
celso ricardo marciniuk,Orang
franky jamin,Orang
heineken international b.v.,Orang
MLIA,Perusahaan
henry bun,Orang
eka tjandranegara,Orang
medriyani,Orang
ekson tjandranegara,Orang
ekman tjandranegara,Orang
joanne s.tjandranegara,Orang
inarto setiadi,Orang
raja sirait,Orang
rusli lawantoro,Orang
eka gunatama mandiri,Orang
mulia grahapermai,Orang
MLPL,Perusahaan
natalie lie,Orang
rudy ramawy ,Orang
yerry goei,Orang
jeffrey k. wonsono,Orang
henry j. liando,Orang
bunjamin j. mailool,Orang
bpk. hadi cahyadi,Orang
bpk. dennis valencia,Orang
bpk. liu raymond,Orang
inti anugerah pratama,Orang
connery asia limited,Orang
jefrey k. wonsono,Orang
MLPT,Perusahaan
wahyudi chandra,Orang
hanny untar,Orang
jip ivan sutanto,Orang
suyanto halim,Orang
yugi edison,Orang
yohan gunawan,Orang
herryyanto,Orang
jeffrey koes wonsono,Orang
dicky setiadi moechtar,Orang
harijono suwarno,Orang
dennis villafuerte valencia,Orang
pt first media tbk,Orang
pt multipolar tbk.,Orang
MMLP,Perusahaan
khrisna daswara,Orang
hungkang sutedja,Orang
loa siong lie,Orang
gomos benjamin silitonga,Orang
andreyanto toemali,Orang
zainul abidin rasheed,Orang
ho kee sin,Orang
abdul rahim tahir,Orang
debbie ana sumargo,Orang
pt mega mandiri properti,Orang
uob kay hian (hongkong) ltd,Orang
west bridge developments limited,Orang
MNCN,Perusahaan
cahyarina a. asri,Orang
noersing,Orang
kanti mirdiati imansyah,Orang
ella kartika,Orang
tantan sumartana,Orang
dini ayanti putri,Orang
joel richard hogarth,Orang
pt global mediacom tbk,Orang
valencia h. tanoesoedibjo,Orang
dini aryanti putri,Orang
MOLI,Perusahaan
jose g. tan,Orang
"adikin basirun, se",Orang
donny winarno ,Orang
jose gonjoran tan,Orang
ir. sandojo rustanto,Orang
"drs. indra winarno, m.si",Orang
handjojo rustanto,Orang
irene rustanto,Orang
i nyoman darma,Orang
agus yubagyo,Orang
indra winarno,Orang
henny rustanto,Orang
handayani rustanto,Orang
pt cropsco panen indonusa,Orang
sandojo rustanto,Orang
ir sandojo rustanto,Orang
MPMX,Perusahaan
fransiska bernadeth conny ponto,Orang
suwito mawarwati,Orang
titien supeno,Orang
beatrice kartika,Orang
ivan hindarko,Orang
edwin soeryadjaya,Orang
tossin himawan,Orang
kuniawan tedjo,Orang
pt saratoga investama sedaya tbk,Orang
pt persada capital investama,Orang
ir. danny walla,Orang
drs. tossin himawan,Orang
MPOW,Perusahaan
arif abdillah aldy,Orang
kang jimmi,Orang
ang kiam chai,Orang
matthew tee kai woon,Orang
emil malik ibrahim,Orang
tee hock seng,Orang
low soon heng,Orang
tan hon yik,Orang
belina candra,Orang
david tjahjadi,Orang
bina puri power sdn. bhd.,Orang
muhammad nashri yong bin abdullah,Orang
phillip securities pte. ltd,Orang
MPPA,Perusahaan
danny kojongian,Orang
wirawan winarto,Orang
suwartono se,Orang
herry senjaya,Orang
john bellis,Orang
roy mandey,Orang
rudy ramawy,Orang
john riady,Orang
christine,Orang
"multipolar, pt, tbk",Orang
"citibank singapore e283-citibank singapore a/c anderson investments pte, ltd",Orang
"aplikasi karya anak bangsa, pt",Orang
MPRO,Perusahaan
suwandy,Orang
william tandiono,Orang
grace dewi riady,Orang
ronald kumalaputra,Orang
"drs. da'i bachtiar, sh",Orang
"drs. da'i bachtiar, s.h.",Orang
inggrid wahyuni,Orang
fitriyanti,Orang
jonathan tahir,Orang
"dato’ sri prof. dr. tahir, m.b.a",Orang
jane dewi tahir,Orang
dewi victoria riady,Orang
wing harvest limited,Orang
michael putra wijaya,Orang
raymond,Orang
MRAT,Perusahaan
"jodi andrea suryokusumo, bcom, mcorpgov, ca (icaa)",Orang
ir. bingar egidius situmorang,Orang
"jodi andrea suryokusumo, bcom, mcorpgov, ca(icaa)",Orang
"kusuma ida anjani, bcom, mbus, mappfin",Orang
"ir. djoko ramiadji, msc",Orang
"haryo tedjo baskoro, mba",Orang
prof. dr.  f.g winarno,Orang
prof. dr. f. g. winarno,Orang
"agus purnomo, se.",Orang
pt mustika ratu investama,Orang
faadhil irshad nasution,Orang
MREI,Perusahaan
tamara arista salim,Orang
yanto jayadi wibisono,Orang
trinita situmeang,Orang
fanra budiman arief,Orang
aloysia dwi ana nurhandayani,Orang
robby loho,Orang
sarkoro handajani,Orang
"ir. sarkoro handajani, m.m., amrp",Orang
"jacob samuel matullesya, s.e.",Orang
"sutadi, aaij, cplhi, amrp, qcro",Orang
pt graha sentosa persada,Orang
ajb bumiputera 1912,Orang
fanra budiman arief ,Orang
MSIN,Perusahaan
ahmad alhafiz,Orang
dewi tembaga,Orang
titan hermawan,Orang
lina priscilla tanaya,Orang
andry wisnu triyudanto,Orang
pt media nusantara citra tbk,Orang
mnc international middle east limited,Orang
"ella kartika, se, ak",Orang
MSKY,Perusahaan
eko wijaya,Orang
salvona tumonggor situmeang,Orang
budiman hartanu ,Orang
vera tanamihardja ,Orang
janis gunawan,Orang
ruby (ruby budiman),Orang
fransisca setianinggar,Orang
ahmad rofiq,Orang
mashudi hamka  ,Orang
kardinal a. karim,Orang
pt mnc vision networks tbk,Orang
budiman hartanu,Orang
ruby budiman,Orang
MTDL,Perusahaan
randy kartadinata,Orang
agus honggo widodo,Orang
sjafril effendi,Orang
susanto djaja,Orang
ben aristarchus widyatmodjo,Orang
candra ciputra mba,Orang
"dr. cahyono halim, mba. ",Orang
anita lawari,Orang
arman hendiyanto,Orang
hiskak secakusuma ir,Orang
db singapore-dcs s/a pangolin inv man,Orang
"candra ciputra, mba",Orang
"susanto djaja, se, mh",Orang
ir. agus honggo widodo,Orang
ir.sjafril effendi,Orang
MTEL,Perusahaan
hendra purnama,Orang
theodorus ardi hartoko,Orang
pratignyo arif budiman,Orang
noorhayati candrasuci ,Orang
ian sigit kurniawan,Orang
herlan wijanarko,Orang
hadi prakosa,Orang
m. ridwan rizqi ramadhani nasution,Orang
henry yosodiningrat,Orang
m. ridwan rizqi r nasution,Orang
sarimin mietra sardi,Orang
gic private limited s/a gos,Orang
telkom indonesia (persero) tbk.,Orang
noorhayati candrasuci,Orang
MTFN,Perusahaan
gideon tampubolon,Orang
erie soedarmo,Orang
khaerudin,Orang
bambang seto,Orang
ahmad sultoni soedradjat,Orang
winda pangestika ,Orang
dian safitri ,Orang
pt dwi daya capital ,Orang
pt dwina natura,Orang
express profitable investment ,Orang
roulette capital investment,Orang
vintage rarity pte  ltd,Orang
MTLA,Perusahaan
olivia surodjo,Orang
anhar sudradjat,Orang
wahyu sulistio,Orang
nanda widya,Orang
leland gerrits rompas,Orang
r. pandu gunandito,Orang
sartono ngadimin,Orang
pt. metropolitan persada internasional,Orang
northern trust,Orang
pt. ciputra nusantara,Orang
MTPS,Perusahaan
nawi,Orang
agus san njoto,Orang
darwin wijaya,Orang
MTRA,Perusahaan
ade tia nuriani,Orang
bisman novel maraden firdaus simatupang,Orang
bennedict edeli,Orang
charli handaka,Orang
ahmad rivai,Orang
muhtarom,Orang
touleo polisolu patola,Orang
kenny edeli,Orang
gan asep megawan,Orang
djunggu sitorus,Orang
niken anggreni,Orang
siddhi widya prathama,Orang
pt mitra ditosam indonesia,Orang
eddy kartolo,Orang
agung anggono,Orang
MTSM,Perusahaan
veronika,Orang
rose merry maruli,Orang
sukardi,Orang
robert maruli,Orang
ramli yang lie,Orang
ny. hice tjun tjen,Orang
anton a. se,Orang
pt. yakin wiskon,Orang
pt. perkasa makmur amara,Orang
pt. suryasakti budimarkarti,Orang
bara pte ltd,Orang
MTWI,Perusahaan
iis syarifuddin,Orang
vientje harijanto,Orang
harjanto,Orang
suwarna,Orang
rini setiawati,Orang
reinaldhy,Orang
pt batavia prosperindo finance tbk.,Orang
pt ilthabi rekatama,Orang
pt batavia prosperindo international tbk,Orang
iis syarifudin,Orang
MYOH,Perusahaan
ahmad zaki natsir,Orang
baek weon son,Orang
"kim, jung gyun",Orang
gilbert markus nisahpih,Orang
"jeong, su bok",Orang
"lee, kang hyeob ",Orang
kadarsyah suryadi,Orang
"myung, chang yong",Orang
ridho kresna wattimena,Orang
christine tjen,Orang
"low, tuck kwong",Orang
st international corporation,Orang
lee kang hyeob,Orang
kadarsah suryadi,Orang
myung chang yong,Orang
kim jung gyun,Orang
jeong su bok,Orang
MYOR,Perusahaan
andi laurus,Orang
andre sukendra atmadja,Orang
hendarta atmadja,Orang
wardhana atmadja,Orang
hendrik polisar,Orang
muljono nurlimo,Orang
jogi hendra atmadja,Orang
hermawan lesmana,Orang
gunawan atmadja,Orang
suryanto gunawan,Orang
ramli setiawan,Orang
budiono djuandi,Orang
antonius wirawan,Orang
unita branindo,Orang
mayora dhana utama,Orang
masy. (msg2  < 5%),Orang
MYRX,Perusahaan
rony agung suseno,Orang
benny tjokrosaputro,Orang
adnan tabrani,Orang
tata venkatama ramana,Orang
v.r. tata,Orang
ibrahim hasybi,Orang
MYTX,Perusahaan
pe maria indra,Orang
deepak anand,Orang
ivan pesik,Orang
johnny pesik,Orang
benny soetrisno,Orang
sintong panjaitan,Orang
rakiyo wibowo,Orang
yan twana putra,Orang
pt indah jaya investama,Orang
pt prima graha hiburan,Orang
 johnny pesik,Orang
NASA,Perusahaan
agung rizky setiaji ,Orang
erwin kusnadi,Orang
agung rizky setiaji,Orang
catur prianto,Orang
elariska sihaloho,Orang
prasastiwi kinanti syamsidar hami,Orang
christina dewi nuranita,Orang
pt sinar cemerlang jayaraya,Orang
NASI,Perusahaan
t heldy arifien,Orang
piero mustafa,Orang
darwis mustapa,Orang
tjiu lanny idayani,Orang
nanda vinata,Orang
yan syafrin,Orang
pt wahana kreasi investama,Orang
pt modis cipta kreasi,Orang
NATO,Perusahaan
dessy,Orang
gede putu adnawa,Orang
dessy christian,Orang
sayid anwar,Orang
hotrin tua situmorang,Orang
rosi apriliani,Orang
sucintini mataniputta,Orang
pt sukses makmur jayapratama,Orang
nbs clients,Orang
pt karunia berkah jayasejahtera,Orang
pt wasa lestari buana,Orang
NELY,Perusahaan
ria novriani putri,Orang
cindy sunarko,Orang
tjauw yani,Orang
fredyanto parlindungan,Orang
dr.tjahya tjugiarto,Orang
eugene sunarko,Orang
amiruddin arris,Orang
siti nurwahyu harahap,Orang
"erwin kurnia winenda,s.h.",Orang
pt.haskojaya abadi,Orang
aris sunarko,Orang
NFCX,Perusahaan
inda ayu susanty,Orang
ivan ekancono,Orang
andi surja boediman,Orang
siska pratiwi,Orang
anita theressia,Orang
semiwinasih,Orang
pt m cash integrasi tbk,Orang
NICK,Perusahaan
nicholas santoso,Orang
aris setyadi,Orang
fandy wijaya,Orang
inggrid feliciany,Orang
james leonardo djoni,Orang
pt indovest central,Orang
pt okansa indonesia,Orang
pt prosperindo utama,Orang
NICL,Perusahaan
suhartono,Orang
ruddy tjanaka,Orang
roni permadi kusumah,Orang
david kristiali,Orang
yamin dharmawan,Orang
steven hartanto,Orang
penny halim,Orang
pt artha perdana investama,Orang
pt pam metalindo,Orang
ruddy tjanka ,Orang
yamin dharmawan ,Orang
NIKL,Perusahaan
pengky frusman,Orang
jetrinaldi,Orang
kazumi okamoto,Orang
yulia heryati,Orang
alfa enersi,Orang
taizo mitsumoto,Orang
nobuaki takashi,Orang
tjuk agus minahasa,Orang
natsir aksa,Orang
erwin,Orang
pt krakatau steel (persero),Orang
"mitsui & co, ltd",Orang
nippon steel & sumitomo metal corp,Orang
metal one corporation,Orang
"nippon steel trading co, ltd",Orang
jetrinaldi ,Orang
NIPS,Perusahaan
ibu puji haryani,Orang
herman selamat,Orang
richard tandiono,Orang
ferry joedianto robertus tandiono,Orang
"drs. raja sirait, mm",Orang
"chintya leony h, cpa",Orang
"astria dewi, se",Orang
pt trinitan international,Orang
ferry j. robertus tandiono,Orang
pt tritan adhitama nugraha,Orang
ferry j robertus tandiono,Orang
NIRO,Perusahaan
musa sinambela,Orang
oekarman wiraatmadja kusnadi,Orang
hasan,Orang
timothy joseph daly,Orang
leander nauli,Orang
agus r. panjaitan,Orang
uob kay hian (hong kong) ltd (pledge account),Orang
NISP,Perusahaan
ivonne purnama chandra,Orang
parwati surjaudaja,Orang
emilya tjahjadi,Orang
hartati,Orang
martin widjaja,Orang
andrae krishnawan w.,Orang
johannes husin,Orang
low seh kiat,Orang
joseph chan fook onn,Orang
lili s. budiana,Orang
ka jit,Orang
pramukti surjaudaja,Orang
helen wong,Orang
lai teck poh,Orang
kwan chiew choi,Orang
hardi juganda,Orang
betti s. alisjahbana,Orang
rama p. kusumaputra,Orang
rufina tinawati marianto,Orang
angeline nangoi,Orang
ocbc overseas investments pte. ltd. - non pledged,Orang
andrae krishnawan w,Orang
lili s budiana,Orang
NOBU,Perusahaan
mario satrio wibowo,Orang
suhaimin djohan,Orang
januar angkawidjaja,Orang
andrian meirawan saputra,Orang
prof. dr. adrianus mooy,Orang
dewi pandamsari,Orang
tjindrasa ng,Orang
adrianus mooy,Orang
sukarwan,Orang
i nyoman tjager,Orang
markus permadi,Orang
pt kharisma buana nusantara,Orang
ocbc securities pte ltd -client a/c,Orang
pt prima cakrawala sentosa,Orang
pt lippo general insurance tbk,Orang
nomura securities co ltd a/c client,Orang
pt matahari departement store tbk,Orang
NPGF,Perusahaan
yudi koswinarko,Orang
uus sudianto,Orang
budi hariadi,Orang
edy kurniawan,Orang
imam subakti,Orang
ujang suparman,Orang
rismawan,Orang
gamal nasir,Orang
ali bratakusuma,Orang
agus salim,Orang
pt atmaja makmur gemilang,Orang
pt nebula persada gemilang,Orang
ir. asep imat ruhimat,Orang
NRCA,Perusahaan
setiadi djajasaputra,Orang
hadiwinarto christanto,Orang
eddy purwana wikanta,Orang
david suryadhi,Orang
stefanus irawan gumulja,Orang
johannes suriadjaja,Orang
ir. royanto rizal,Orang
firman armensyah lubis,Orang
vonny sulaimin,Orang
kardinal karim,Orang
pt surya semesta internusa tbk,Orang
pt nusira putera,Orang
pt hadinusa tirta ,Orang
pt anindita rahadian perkasa,Orang
pt anugerah andita suryadi ,Orang
NUSA,Perusahaan
andrianto kasigit,Orang
"ir. iwandono, mm",Orang
herman susanto,Orang
unggul k yudoyono,Orang
nasrudin,Orang
j. suherman,Orang
yongki teja,Orang
NZIA,Perusahaan
novrizal setyawan,Orang
ceasarika dwi sekar palupi,Orang
nur anisa nusuqi,Orang
ventje rahardjo soedigno,Orang
michella ristiadewi,Orang
arman,Orang
nuraeni,Orang
widia puspa kartika putri,Orang
pt ristia bintang mahkotasejati tbk. (rbms),Orang
richard wiriahardja,Orang
OASA,Perusahaan
chandra devikemalawaty,Orang
"ir. gafur sulistyo umar, mba",Orang
"avian widyasmono, se",Orang
"ir. tri widjajanto, mt",Orang
noor romawibowo danusutedjo,Orang
"john pieter nazar, sh., mh",Orang
djoko rosmiatu mijaata,Orang
"john pieter nazar, sh, mh ",Orang
arief budi wicaksono,Orang
andi solichin gantama ,Orang
pt charnic capital,Orang
gafur sulistyo umar,Orang
OBMD,Perusahaan
erik jahja,Orang
ryanto husodo,Orang
ivan alamsyah siregar,Orang
irvan juliansah,Orang
ayudyah widyahening,Orang
mohamad as’ad,Orang
andang bachtiar,Orang
tumbur hp nainggolan,Orang
darmaji nasim,Orang
tri endarto saputro,Orang
pt indotek driling solusi,Orang
mohammad as'ad,Orang
OCAP,Perusahaan
mauritius ray,Orang
bagus hananto,Orang
tjie ping astono setiadi,Orang
hardjanto adiwana,Orang
drs. zainuddin effendi mm,Orang
zainuddin effendi,Orang
ady satria daulay,Orang
hardjanto a.,Orang
djajusman surjo wijono,Orang
OILS,Perusahaan
ghandi widagdo sutanto,Orang
 albert widakdo sutanto,Orang
yonathan widakdo sutanto,Orang
johan widakdo liem,Orang
sulastri,Orang
sriyati mangulahi hutauruk,Orang
benny limanto,Orang
rudy tjandra,Orang
pt mandalindo putra perkasa,Orang
albert widakdo sutanto,Orang
yonathan widakdo sutanto ,Orang
OKAS,Perusahaan
n. annisa putri fauzia rahmi,Orang
rolaw p samosir,Orang
rafael nitiyudo,Orang
n annisa putri fauzia rahmi,Orang
judi magio yusuf,Orang
edwin stamboel,Orang
galih dimuntur kartasasmita,Orang
hotma rambe,Orang
mursid setiadji,Orang
reza adhytia dantusolang,Orang
pt multi berkat energi,Orang
banque pictet and cie sa  burgundy assets corp,Orang
romo nitiyudo wachjo,Orang
OMRE,Perusahaan
neneng nurdjanah,Orang
husni ali,Orang
"dr. syahrul effendi, sh, mm",Orang
marisa kolonas,Orang
ir. njudarsono yusetijo,Orang
agus gozali,Orang
chandraja harita,Orang
"ferry siswojo djongianto, sh",Orang
drs. h. lutfi dahlan,Orang
sriyanto,Orang
ris sutarto,Orang
valeska krisna,Orang
josephine muljati wibawa,Orang
first pacific capital group limited,Orang
OPMS,Perusahaan
reni anggraini,Orang
meilyna widjaja,Orang
rubbynto ping hauw handaja k,Orang
sumardi wijaya,Orang
kentarto,Orang
bambang agus sanjaya,Orang
samsul anam,Orang
pt asian perkasa indosteel,Orang
sukianto widjaja,Orang
rubbyanto ping hauw handaja k,Orang
PADI,Perusahaan
martha susanti,Orang
djoko joelijanto,Orang
dwi setijo adji,Orang
arys ilyas,Orang
wijaya mulia,Orang
poltak sihotang,Orang
david prasetio,Orang
eveline listijosuputro,Orang
henry kurniawan latief,Orang
PALM,Perusahaan
lim na lie,Orang
tri boewono,Orang
budianto purwahjo,Orang
devin antonio ridwan,Orang
boyke antonius naba se,Orang
michael w.p. soeryadjaya,Orang
